monotonic_s,ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,mx_gauss,my_gauss,mz_gauss,roll_deg,pitch_deg,yaw_deg
26941.673285,0.01675,0.13280,-10.08934,-12.9325,8.8550,3.1150,-0.81838,-0.22620,1.12288,172.801,-4.781,-92.603
26941.673285,0.00718,0.13400,-10.08096,-12.9325,8.8725,3.0450,-0.81838,-0.22620,1.12288,172.801,-4.780,-92.633
26941.673285,0.01077,0.13161,-10.08216,-13.0200,9.0125,3.0625,-0.81838,-0.22620,1.12288,172.800,-4.781,-92.662
26941.673285,0.00837,0.12323,-10.09293,-12.9325,8.9250,3.0275,-0.82360,-0.22243,1.11911,172.801,-4.781,-92.692
26941.673285,0.00837,0.12323,-10.07618,-12.8975,8.9075,3.0800,-0.82360,-0.22243,1.11911,172.802,-4.780,-92.722
26941.775259,0.01316,0.12084,-10.08216,-12.9150,8.9425,3.0625,-0.82360,-0.22243,1.11911,172.804,-4.781,-92.752
26941.775259,0.01077,0.12203,-10.09651,-12.8800,8.9250,3.0625,-0.82360,-0.22243,1.11911,172.806,-4.781,-92.782
26941.775259,0.01196,0.13639,-10.08575,-12.8100,8.8900,3.0625,-0.82360,-0.22243,1.11911,172.807,-4.781,-92.812
26941.775259,0.01316,0.11605,-10.07378,-12.9850,8.8550,3.0975,-0.82360,-0.22243,1.11911,172.808,-4.781,-92.842
26941.775259,0.01196,0.12682,-10.07977,-12.9150,9.0125,3.0275,-0.82360,-0.22243,1.11911,172.809,-4.782,-92.872
26941.775259,0.00957,0.13280,-10.08335,-13.0900,8.9775,3.0625,-0.82360,-0.22243,1.11911,172.807,-4.782,-92.902
26941.775259,0.00718,0.13400,-10.08814,-12.9150,8.8200,3.1150,-0.82360,-0.22243,1.11911,172.807,-4.781,-92.932
26941.775259,0.00957,0.12562,-10.09053,-12.9675,8.9075,3.0275,-0.82360,-0.22243,1.11911,172.807,-4.780,-92.962
26941.775259,0.01077,0.13041,-10.06660,-12.9325,8.9950,3.0100,-0.81867,-0.22272,1.12114,172.808,-4.781,-92.991
26941.775259,0.00598,0.12682,-10.08455,-12.8975,8.9600,2.9750,-0.81867,-0.22272,1.12114,172.808,-4.781,-93.020
26941.877368,0.01196,0.12682,-10.08694,-12.9150,8.9075,3.1150,-0.81867,-0.22272,1.12114,172.809,-4.781,-93.051
26941.877368,0.01555,0.13161,-10.09532,-13.0025,8.9425,3.0800,-0.81867,-0.22272,1.12114,172.809,-4.782,-93.081
26941.877368,0.00957,0.12921,-10.08216,-13.0200,9.0300,3.1150,-0.81867,-0.22272,1.12114,172.808,-4.783,-93.111
26941.877368,0.00598,0.12802,-10.07139,-13.0375,9.0475,3.0625,-0.81867,-0.22272,1.12114,172.808,-4.783,-93.141
26941.877368,0.00598,0.12682,-10.09293,-13.0550,8.9775,3.0625,-0.81867,-0.22272,1.12114,172.807,-4.783,-93.171
26941.877368,0.01914,0.12802,-10.09771,-13.0900,8.9775,3.0450,-0.81867,-0.22272,1.12114,172.806,-4.785,-93.200
26941.877368,0.00718,0.12802,-10.08575,-12.8800,8.9075,3.0100,-0.81867,-0.22272,1.12114,172.807,-4.784,-93.230
26941.877368,0.00957,0.11844,-10.11685,-12.8975,8.8550,3.0625,-0.81867,-0.22272,1.12114,172.809,-4.783,-93.260
26941.877368,0.00957,0.12682,-10.08335,-13.0550,8.8550,3.1150,-0.82186,-0.22243,1.12056,172.808,-4.783,-93.290
26941.877368,0.01196,0.11964,-10.08335,-12.9675,8.9250,3.1500,-0.82186,-0.22243,1.12056,172.810,-4.783,-93.321
